Linha,701
Tabela,002-1
num,ponto,horario
105301,TERMINAL FAZENDINHA,05:35
102015,PRACA RUI BARBOSA,06:00
105301,TERMINAL FAZENDINHA,06:27
102015,PRACA RUI BARBOSA,06:59
105301,TERMINAL FAZENDINHA,07:31
