Linha,701
Tabela,007
num,ponto,horario
105301,TERMINAL FAZENDINHA,06:51
102015,PRACA RUI BARBOSA,07:28
105301,TERMINAL FAZENDINHA,08:01
102015,PRACA RUI BARBOSA,08:39
105301,TERMINAL FAZENDINHA,09:12
102015,PRACA RUI BARBOSA,09:45
105301,TERMINAL FAZENDINHA,10:18
102015,PRACA RUI BARBOSA,10:52
105301,TERMINAL FAZENDINHA,11:26
102015,PRACA RUI BARBOSA,11:59
105301,TERMINAL FAZENDINHA,12:35
102015,PRACA RUI BARBOSA,13:09
105301,TERMINAL FAZENDINHA,13:45
102015,PRACA RUI BARBOSA,14:18
105301,TERMINAL FAZENDINHA,14:54
102015,PRACA RUI BARBOSA,15:28
105301,TERMINAL FAZENDINHA,16:07
102015,PRACA RUI BARBOSA,16:48
105301,TERMINAL FAZENDINHA,17:30
102015,PRACA RUI BARBOSA,18:10
105301,TERMINAL FAZENDINHA,19:00
102015,PRACA RUI BARBOSA,19:36
105301,TERMINAL FAZENDINHA,20:09
102015,PRACA RUI BARBOSA,20:35
105301,TERMINAL FAZENDINHA,21:04
102015,PRACA RUI BARBOSA,21:29
105301,TERMINAL FAZENDINHA,21:57
102015,PRACA RUI BARBOSA,22:22
105301,TERMINAL FAZENDINHA,22:50
102015,PRACA RUI BARBOSA,23:14
105301,TERMINAL FAZENDINHA,23:40
102015,PRACA RUI BARBOSA,00:04
