Linha,701
Tabela,003-1
num,ponto,horario
105301,TERMINAL FAZENDINHA,05:50
102015,PRACA RUI BARBOSA,06:15
105301,TERMINAL FAZENDINHA,06:43
102015,PRACA RUI BARBOSA,07:19
105301,TERMINAL FAZENDINHA,07:51
