Linha,206
Tabela,003
num,ponto,horario
441011,TUBO PÇA. GETÚLIO VARGAS (S.J.P.),06:00
441009,ESTACAO SAO JOSE DOS PINHAIS,06:05
109031,TUBO GUADALUPE/SENT.SECRETARIA,06:38
109078,TERMINAL BARREIRINHA,07:04
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,07:29
441009,ESTACAO SAO JOSE DOS PINHAIS,08:05
109031,TUBO GUADALUPE/SENT.SECRETARIA,08:38
109078,TERMINAL BARREIRINHA,09:04
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,09:29
441009,ESTACAO SAO JOSE DOS PINHAIS,10:05
109031,TUBO GUADALUPE/SENT.SECRETARIA,10:38
109078,TERMINAL BARREIRINHA,11:04
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,11:29
441009,ESTACAO SAO JOSE DOS PINHAIS,12:05
109031,TUBO GUADALUPE/SENT.SECRETARIA,12:38
109078,TERMINAL BARREIRINHA,13:04
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,13:29
441009,ESTACAO SAO JOSE DOS PINHAIS,14:05
109031,TUBO GUADALUPE/SENT.SECRETARIA,14:38
109078,TERMINAL BARREIRINHA,15:04
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,15:29
441009,ESTACAO SAO JOSE DOS PINHAIS,16:05
109031,TUBO GUADALUPE/SENT.SECRETARIA,16:38
109078,TERMINAL BARREIRINHA,17:06
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,17:28
441009,ESTACAO SAO JOSE DOS PINHAIS,18:02
109031,TUBO GUADALUPE/SENT.SECRETARIA,18:34
109078,TERMINAL BARREIRINHA,18:56
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,19:18
441009,ESTACAO SAO JOSE DOS PINHAIS,19:52
109031,TUBO GUADALUPE/SENT.SECRETARIA,20:24
109078,TERMINAL BARREIRINHA,20:46
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,21:08
441009,ESTACAO SAO JOSE DOS PINHAIS,21:42
109031,TUBO GUADALUPE/SENT.SECRETARIA,22:14
109078,TERMINAL BARREIRINHA,22:36
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,22:58
441009,ESTACAO SAO JOSE DOS PINHAIS,23:30
109031,TUBO GUADALUPE/SENT.SECRETARIA,23:55
