Linha,206
Tabela,001
num,ponto,horario
441011,TUBO PÇA. GETÚLIO VARGAS (S.J.P.),05:40
441009,ESTACAO SAO JOSE DOS PINHAIS,05:45
109031,TUBO GUADALUPE/SENT.SECRETARIA,06:18
109078,TERMINAL BARREIRINHA,06:44
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,07:09
441009,ESTACAO SAO JOSE DOS PINHAIS,07:45
109031,TUBO GUADALUPE/SENT.SECRETARIA,08:18
109078,TERMINAL BARREIRINHA,08:44
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,09:09
441009,ESTACAO SAO JOSE DOS PINHAIS,09:45
109031,TUBO GUADALUPE/SENT.SECRETARIA,10:18
109078,TERMINAL BARREIRINHA,10:44
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,11:09
441009,ESTACAO SAO JOSE DOS PINHAIS,11:45
109031,TUBO GUADALUPE/SENT.SECRETARIA,12:18
109078,TERMINAL BARREIRINHA,12:44
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,13:09
441009,ESTACAO SAO JOSE DOS PINHAIS,13:45
109031,TUBO GUADALUPE/SENT.SECRETARIA,14:18
109078,TERMINAL BARREIRINHA,14:44
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,15:09
441009,ESTACAO SAO JOSE DOS PINHAIS,15:45
109031,TUBO GUADALUPE/SENT.SECRETARIA,16:18
109078,TERMINAL BARREIRINHA,16:44
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,17:06
441009,ESTACAO SAO JOSE DOS PINHAIS,17:40
109031,TUBO GUADALUPE/SENT.SECRETARIA,18:12
109078,TERMINAL BARREIRINHA,18:34
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,18:56
441009,ESTACAO SAO JOSE DOS PINHAIS,19:30
109031,TUBO GUADALUPE/SENT.SECRETARIA,20:02
109078,TERMINAL BARREIRINHA,20:24
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,20:46
441009,ESTACAO SAO JOSE DOS PINHAIS,21:20
109031,TUBO GUADALUPE/SENT.SECRETARIA,21:52
109078,TERMINAL BARREIRINHA,22:14
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,22:36
