Linha,X12
Tabela,002
num,ponto,horario
106102,TERMINAL SITIO CERCADO,06:45
104301,TERMINAL BOQUEIRAO,07:00
106102,TERMINAL SITIO CERCADO,07:14
104301,TERMINAL BOQUEIRAO,07:30
106102,TERMINAL SITIO CERCADO,07:43
104301,TERMINAL BOQUEIRAO,07:59
106102,TERMINAL SITIO CERCADO,08:12
