Linha,203
Tabela,009
num,ponto,horario
105901,TERMINAL SANTA CANDIDA,06:36
104413,TERMINAL CABRAL/SENTIDO SUL,06:49
108024,ESTACAO TUBO CENTRAL/SUL,07:01
108036,ESTACAO TUBO BENTO VIANA/SUL,07:14
104801,TERMINAL CAPAO RASO,07:36
108035,ESTACAO TUBO BENTO VIANA/NORTE,07:54
108023,ESTACAO TUBO CENTRAL/NORTE,08:07
104411,TERMINAL CABRAL/SENTIDO NORTE,08:18
105901,TERMINAL SANTA CANDIDA,08:36
104413,TERMINAL CABRAL/SENTIDO SUL,08:49
108024,ESTACAO TUBO CENTRAL/SUL,09:01
108036,ESTACAO TUBO BENTO VIANA/SUL,09:14
104801,TERMINAL CAPAO RASO,09:36
108035,ESTACAO TUBO BENTO VIANA/NORTE,09:54
108023,ESTACAO TUBO CENTRAL/NORTE,10:07
104411,TERMINAL CABRAL/SENTIDO NORTE,10:18
105901,TERMINAL SANTA CANDIDA,10:36
104413,TERMINAL CABRAL/SENTIDO SUL,10:49
108024,ESTACAO TUBO CENTRAL/SUL,11:01
108036,ESTACAO TUBO BENTO VIANA/SUL,11:14
104801,TERMINAL CAPAO RASO,11:36
108035,ESTACAO TUBO BENTO VIANA/NORTE,11:54
108023,ESTACAO TUBO CENTRAL/NORTE,12:07
104411,TERMINAL CABRAL/SENTIDO NORTE,12:18
105901,TERMINAL SANTA CANDIDA,12:36
104413,TERMINAL CABRAL/SENTIDO SUL,12:49
108024,ESTACAO TUBO CENTRAL/SUL,13:01
108036,ESTACAO TUBO BENTO VIANA/SUL,13:14
104801,TERMINAL CAPAO RASO,13:36
108035,ESTACAO TUBO BENTO VIANA/NORTE,13:54
108023,ESTACAO TUBO CENTRAL/NORTE,14:07
104411,TERMINAL CABRAL/SENTIDO NORTE,14:18
105901,TERMINAL SANTA CANDIDA,14:36
104413,TERMINAL CABRAL/SENTIDO SUL,14:49
108024,ESTACAO TUBO CENTRAL/SUL,15:01
108036,ESTACAO TUBO BENTO VIANA/SUL,15:14
104801,TERMINAL CAPAO RASO,15:36
108035,ESTACAO TUBO BENTO VIANA/NORTE,15:54
108023,ESTACAO TUBO CENTRAL/NORTE,16:07
104411,TERMINAL CABRAL/SENTIDO NORTE,16:18
105901,TERMINAL SANTA CANDIDA,16:36
104413,TERMINAL CABRAL/SENTIDO SUL,16:49
108024,ESTACAO TUBO CENTRAL/SUL,17:01
108036,ESTACAO TUBO BENTO VIANA/SUL,17:14
104801,TERMINAL CAPAO RASO,17:36
108035,ESTACAO TUBO BENTO VIANA/NORTE,17:54
108023,ESTACAO TUBO CENTRAL/NORTE,18:07
104411,TERMINAL CABRAL/SENTIDO NORTE,18:18
105901,TERMINAL SANTA CANDIDA,18:36
104413,TERMINAL CABRAL/SENTIDO SUL,18:49
108024,ESTACAO TUBO CENTRAL/SUL,19:01
108036,ESTACAO TUBO BENTO VIANA/SUL,19:14
104801,TERMINAL CAPAO RASO,19:38
108035,ESTACAO TUBO BENTO VIANA/NORTE,19:55
108023,ESTACAO TUBO CENTRAL/NORTE,20:08
104411,TERMINAL CABRAL/SENTIDO NORTE,20:18
105901,TERMINAL SANTA CANDIDA,20:38
104413,TERMINAL CABRAL/SENTIDO SUL,20:50
108024,ESTACAO TUBO CENTRAL/SUL,21:02
108036,ESTACAO TUBO BENTO VIANA/SUL,21:13
104801,TERMINAL CAPAO RASO,21:35
108035,ESTACAO TUBO BENTO VIANA/NORTE,21:53
108023,ESTACAO TUBO CENTRAL/NORTE,22:06
104411,TERMINAL CABRAL/SENTIDO NORTE,22:16
105901,TERMINAL SANTA CANDIDA,22:36
104413,TERMINAL CABRAL/SENTIDO SUL,22:48
108024,ESTACAO TUBO CENTRAL/SUL,23:00
108036,ESTACAO TUBO BENTO VIANA/SUL,23:11
104801,TERMINAL CAPAO RASO,23:34
108035,ESTACAO TUBO BENTO VIANA/NORTE,23:51
108023,ESTACAO TUBO CENTRAL/NORTE,00:04
104411,TERMINAL CABRAL/SENTIDO NORTE,00:13
