Linha,541
Tabela,001
num,ponto,horario
106103,TERMINAL SITIO CERCADO,04:48
160115,BAIRRO NOVO A,05:00
106103,TERMINAL SITIO CERCADO,05:16
160115,BAIRRO NOVO A,05:30
106103,TERMINAL SITIO CERCADO,05:46
160115,BAIRRO NOVO A,06:00
106103,TERMINAL SITIO CERCADO,06:16
160115,BAIRRO NOVO A,06:30
106103,TERMINAL SITIO CERCADO,06:46
160115,BAIRRO NOVO A,07:00
106103,TERMINAL SITIO CERCADO,07:16
160115,BAIRRO NOVO A,07:30
106103,TERMINAL SITIO CERCADO,07:46
160115,BAIRRO NOVO A,08:00
106103,TERMINAL SITIO CERCADO,08:16
160115,BAIRRO NOVO A,08:30
106103,TERMINAL SITIO CERCADO,08:46
160115,BAIRRO NOVO A,09:00
106103,TERMINAL SITIO CERCADO,09:16
160115,BAIRRO NOVO A,09:30
106103,TERMINAL SITIO CERCADO,09:46
160115,BAIRRO NOVO A,10:00
106103,TERMINAL SITIO CERCADO,10:16
160115,BAIRRO NOVO A,10:30
106103,TERMINAL SITIO CERCADO,10:46
160115,BAIRRO NOVO A,11:00
106103,TERMINAL SITIO CERCADO,11:16
160115,BAIRRO NOVO A,11:30
106103,TERMINAL SITIO CERCADO,11:46
160115,BAIRRO NOVO A,12:00
106103,TERMINAL SITIO CERCADO,12:16
160115,BAIRRO NOVO A,12:30
106103,TERMINAL SITIO CERCADO,12:46
160115,BAIRRO NOVO A,13:00
106103,TERMINAL SITIO CERCADO,13:16
160115,BAIRRO NOVO A,13:30
106103,TERMINAL SITIO CERCADO,13:46
160115,BAIRRO NOVO A,14:00
106103,TERMINAL SITIO CERCADO,14:16
160115,BAIRRO NOVO A,14:30
106103,TERMINAL SITIO CERCADO,14:46
160115,BAIRRO NOVO A,15:00
106103,TERMINAL SITIO CERCADO,15:16
160115,BAIRRO NOVO A,15:30
106103,TERMINAL SITIO CERCADO,15:46
160115,BAIRRO NOVO A,16:00
106103,TERMINAL SITIO CERCADO,16:16
160115,BAIRRO NOVO A,16:30
106103,TERMINAL SITIO CERCADO,16:46
160115,BAIRRO NOVO A,17:00
106103,TERMINAL SITIO CERCADO,17:16
160115,BAIRRO NOVO A,17:30
106103,TERMINAL SITIO CERCADO,17:46
160115,BAIRRO NOVO A,18:00
106103,TERMINAL SITIO CERCADO,18:16
160115,BAIRRO NOVO A,18:30
106103,TERMINAL SITIO CERCADO,18:46
160115,BAIRRO NOVO A,19:00
106103,TERMINAL SITIO CERCADO,19:16
160115,BAIRRO NOVO A,19:30
106103,TERMINAL SITIO CERCADO,19:46
160115,BAIRRO NOVO A,20:00
106103,TERMINAL SITIO CERCADO,20:16
160115,BAIRRO NOVO A,20:30
106103,TERMINAL SITIO CERCADO,20:46
160115,BAIRRO NOVO A,21:00
106103,TERMINAL SITIO CERCADO,21:16
160115,BAIRRO NOVO A,21:30
106103,TERMINAL SITIO CERCADO,21:46
160115,BAIRRO NOVO A,22:00
106103,TERMINAL SITIO CERCADO,22:16
160115,BAIRRO NOVO A,22:30
106103,TERMINAL SITIO CERCADO,22:46
160115,BAIRRO NOVO A,23:00
106103,TERMINAL SITIO CERCADO,23:16
160115,BAIRRO NOVO A,23:28
106103,TERMINAL SITIO CERCADO,23:41
160115,BAIRRO NOVO A,23:53
106103,TERMINAL SITIO CERCADO,00:06
160115,BAIRRO NOVO A,00:17
106103,TERMINAL SITIO CERCADO,00:30
160115,BAIRRO NOVO A,00:41
