Linha,541
Tabela,002
num,ponto,horario
106103,TERMINAL SITIO CERCADO,05:01
160115,BAIRRO NOVO A,05:15
106103,TERMINAL SITIO CERCADO,05:31
160115,BAIRRO NOVO A,05:45
106103,TERMINAL SITIO CERCADO,06:01
160115,BAIRRO NOVO A,06:15
106103,TERMINAL SITIO CERCADO,06:31
160115,BAIRRO NOVO A,06:45
106103,TERMINAL SITIO CERCADO,07:01
160115,BAIRRO NOVO A,07:15
106103,TERMINAL SITIO CERCADO,07:31
160115,BAIRRO NOVO A,07:45
106103,TERMINAL SITIO CERCADO,08:01
160115,BAIRRO NOVO A,08:15
106103,TERMINAL SITIO CERCADO,08:31
160115,BAIRRO NOVO A,08:45
106103,TERMINAL SITIO CERCADO,09:01
160115,BAIRRO NOVO A,09:15
106103,TERMINAL SITIO CERCADO,09:31
160115,BAIRRO NOVO A,09:45
106103,TERMINAL SITIO CERCADO,10:01
160115,BAIRRO NOVO A,10:15
106103,TERMINAL SITIO CERCADO,10:31
160115,BAIRRO NOVO A,10:45
106103,TERMINAL SITIO CERCADO,11:01
160115,BAIRRO NOVO A,11:15
106103,TERMINAL SITIO CERCADO,11:31
160115,BAIRRO NOVO A,11:45
106103,TERMINAL SITIO CERCADO,12:01
160115,BAIRRO NOVO A,12:15
106103,TERMINAL SITIO CERCADO,12:31
160115,BAIRRO NOVO A,12:45
106103,TERMINAL SITIO CERCADO,13:01
160115,BAIRRO NOVO A,13:15
106103,TERMINAL SITIO CERCADO,13:31
160115,BAIRRO NOVO A,13:45
106103,TERMINAL SITIO CERCADO,14:01
160115,BAIRRO NOVO A,14:15
106103,TERMINAL SITIO CERCADO,14:31
160115,BAIRRO NOVO A,14:45
106103,TERMINAL SITIO CERCADO,15:01
160115,BAIRRO NOVO A,15:15
106103,TERMINAL SITIO CERCADO,15:31
160115,BAIRRO NOVO A,15:45
106103,TERMINAL SITIO CERCADO,16:01
160115,BAIRRO NOVO A,16:15
106103,TERMINAL SITIO CERCADO,16:31
160115,BAIRRO NOVO A,16:45
106103,TERMINAL SITIO CERCADO,17:01
160115,BAIRRO NOVO A,17:15
106103,TERMINAL SITIO CERCADO,17:31
160115,BAIRRO NOVO A,17:45
106103,TERMINAL SITIO CERCADO,18:01
160115,BAIRRO NOVO A,18:15
106103,TERMINAL SITIO CERCADO,18:31
160115,BAIRRO NOVO A,18:45
106103,TERMINAL SITIO CERCADO,19:01
160115,BAIRRO NOVO A,19:15
106103,TERMINAL SITIO CERCADO,19:31
160115,BAIRRO NOVO A,19:45
106103,TERMINAL SITIO CERCADO,20:01
160115,BAIRRO NOVO A,20:15
106103,TERMINAL SITIO CERCADO,20:31
160115,BAIRRO NOVO A,20:45
106103,TERMINAL SITIO CERCADO,21:01
160115,BAIRRO NOVO A,21:15
106103,TERMINAL SITIO CERCADO,21:31
160115,BAIRRO NOVO A,21:45
106103,TERMINAL SITIO CERCADO,22:01
160115,BAIRRO NOVO A,22:15
106103,TERMINAL SITIO CERCADO,22:31
160115,BAIRRO NOVO A,22:45
106103,TERMINAL SITIO CERCADO,23:01
160115,BAIRRO NOVO A,23:14
