Linha,250
Tabela,021-2
num,ponto,horario
105933,TERMINAL PINHEIRINHO,17:11
108023,ESTACAO TUBO CENTRAL/NORTE,17:39
105934,TERMINAL SANTA CANDIDA,18:03
108024,ESTACAO TUBO CENTRAL/SUL,18:21
