Linha,250
Tabela,020-1
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,06:08
108024,ESTACAO TUBO CENTRAL/SUL,06:26
105933,TERMINAL PINHEIRINHO,07:00
108023,ESTACAO TUBO CENTRAL/NORTE,07:28
105934,TERMINAL SANTA CANDIDA,07:51
108024,ESTACAO TUBO CENTRAL/SUL,08:10
105933,TERMINAL PINHEIRINHO,08:46
108023,ESTACAO TUBO CENTRAL/NORTE,09:14
