Linha,250
Tabela,019-2
num,ponto,horario
105933,TERMINAL PINHEIRINHO,17:04
108023,ESTACAO TUBO CENTRAL/NORTE,17:32
105934,TERMINAL SANTA CANDIDA,17:57
108024,ESTACAO TUBO CENTRAL/SUL,18:16
