Linha,250
Tabela,004-1
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,05:30
108024,ESTACAO TUBO CENTRAL/SUL,05:48
105933,TERMINAL PINHEIRINHO,06:22
108023,ESTACAO TUBO CENTRAL/NORTE,06:50
105934,TERMINAL SANTA CANDIDA,07:13
108024,ESTACAO TUBO CENTRAL/SUL,07:31
105933,TERMINAL PINHEIRINHO,08:06
108023,ESTACAO TUBO CENTRAL/NORTE,08:35
