Linha,250
Tabela,022-1
num,ponto,horario
104413,TERMINAL CABRAL/SENTIDO SUL,06:11
108024,ESTACAO TUBO CENTRAL/SUL,06:20
105933,TERMINAL PINHEIRINHO,06:55
108023,ESTACAO TUBO CENTRAL/NORTE,07:23
105934,TERMINAL SANTA CANDIDA,07:46
108024,ESTACAO TUBO CENTRAL/SUL,08:05
105933,TERMINAL PINHEIRINHO,08:40
108023,ESTACAO TUBO CENTRAL/NORTE,09:09
