Linha,250
Tabela,018-2
num,ponto,horario
104413,TERMINAL CABRAL/SENTIDO SUL,16:51
108024,ESTACAO TUBO CENTRAL/SUL,17:00
105933,TERMINAL PINHEIRINHO,17:39
108023,ESTACAO TUBO CENTRAL/NORTE,18:08
