Linha,250
Tabela,032-2
num,ponto,horario
104413,TERMINAL CABRAL/SENTIDO SUL,17:34
108024,ESTACAO TUBO CENTRAL/SUL,17:43
105933,TERMINAL PINHEIRINHO,18:21
108023,ESTACAO TUBO CENTRAL/NORTE,18:50
