Linha,250
Tabela,030-1
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,06:26
108024,ESTACAO TUBO CENTRAL/SUL,06:44
105933,TERMINAL PINHEIRINHO,07:19
108023,ESTACAO TUBO CENTRAL/NORTE,07:48
105934,TERMINAL SANTA CANDIDA,08:11
108024,ESTACAO TUBO CENTRAL/SUL,08:30
105933,TERMINAL PINHEIRINHO,09:06
108023,ESTACAO TUBO CENTRAL/NORTE,09:34
