Linha,250
Tabela,015
num,ponto,horario
105934,TERMINAL SANTA CANDIDA,05:59
108024,ESTACAO TUBO CENTRAL/SUL,06:17
105933,TERMINAL PINHEIRINHO,06:52
108023,ESTACAO TUBO CENTRAL/NORTE,07:20
105934,TERMINAL SANTA CANDIDA,07:43
108024,ESTACAO TUBO CENTRAL/SUL,08:02
105933,TERMINAL PINHEIRINHO,08:37
108023,ESTACAO TUBO CENTRAL/NORTE,09:06
105934,TERMINAL SANTA CANDIDA,09:31
108024,ESTACAO TUBO CENTRAL/SUL,09:49
105933,TERMINAL PINHEIRINHO,10:24
108023,ESTACAO TUBO CENTRAL/NORTE,10:52
105934,TERMINAL SANTA CANDIDA,11:16
108024,ESTACAO TUBO CENTRAL/SUL,11:34
105933,TERMINAL PINHEIRINHO,12:09
108023,ESTACAO TUBO CENTRAL/NORTE,12:37
105934,TERMINAL SANTA CANDIDA,13:01
108024,ESTACAO TUBO CENTRAL/SUL,13:19
105933,TERMINAL PINHEIRINHO,13:55
108023,ESTACAO TUBO CENTRAL/NORTE,14:23
105934,TERMINAL SANTA CANDIDA,14:47
108024,ESTACAO TUBO CENTRAL/SUL,15:06
105933,TERMINAL PINHEIRINHO,15:46
108023,ESTACAO TUBO CENTRAL/NORTE,16:15
105934,TERMINAL SANTA CANDIDA,16:39
108024,ESTACAO TUBO CENTRAL/SUL,16:57
105933,TERMINAL PINHEIRINHO,17:36
108023,ESTACAO TUBO CENTRAL/NORTE,18:05
105934,TERMINAL SANTA CANDIDA,18:30
108024,ESTACAO TUBO CENTRAL/SUL,18:49
105933,TERMINAL PINHEIRINHO,19:24
108023,ESTACAO TUBO CENTRAL/NORTE,19:52
