Linha,250
Tabela,032-1
num,ponto,horario
104413,TERMINAL CABRAL/SENTIDO SUL,06:29
108024,ESTACAO TUBO CENTRAL/SUL,06:38
105933,TERMINAL PINHEIRINHO,07:12
108023,ESTACAO TUBO CENTRAL/NORTE,07:40
105934,TERMINAL SANTA CANDIDA,08:03
108024,ESTACAO TUBO CENTRAL/SUL,08:21
105933,TERMINAL PINHEIRINHO,08:56
108023,ESTACAO TUBO CENTRAL/NORTE,09:24
