Linha,250
Tabela,033-1
num,ponto,horario
105933,TERMINAL PINHEIRINHO,06:30
108023,ESTACAO TUBO CENTRAL/NORTE,06:58
105934,TERMINAL SANTA CANDIDA,07:21
108024,ESTACAO TUBO CENTRAL/SUL,07:39
105933,TERMINAL PINHEIRINHO,08:14
108023,ESTACAO TUBO CENTRAL/NORTE,08:43
105934,TERMINAL SANTA CANDIDA,09:07
108024,ESTACAO TUBO CENTRAL/SUL,09:26
