Linha,250
Tabela,011-1
num,ponto,horario
105933,TERMINAL PINHEIRINHO,05:51
108023,ESTACAO TUBO CENTRAL/NORTE,06:19
105934,TERMINAL SANTA CANDIDA,06:43
108024,ESTACAO TUBO CENTRAL/SUL,07:01
105933,TERMINAL PINHEIRINHO,07:36
108023,ESTACAO TUBO CENTRAL/NORTE,08:05
105934,TERMINAL SANTA CANDIDA,08:30
108024,ESTACAO TUBO CENTRAL/SUL,08:49
