Linha,512
Tabela,002-1
num,ponto,horario
150402,BAIRRO ITAMARATI,05:50
105507,TERMINAL HAUER,06:11
150402,BAIRRO ITAMARATI,06:30
105507,TERMINAL HAUER,06:57
150402,BAIRRO ITAMARATI,07:18
105507,TERMINAL HAUER,07:45
150402,BAIRRO ITAMARATI,08:06
