Linha,720
Tabela,002-1
num,ponto,horario
105316,TERMINAL FAZENDINHA,06:01
104603,TERM. C. COMPRIDO / VAZIO,06:21
105316,TERMINAL FAZENDINHA,06:44
104603,TERM. C. COMPRIDO / VAZIO,07:08
105316,TERMINAL FAZENDINHA,07:36
