Linha,649
Tabela,003-1
num,ponto,horario
106111,TERMINAL SITIO CERCADO,05:32
105711,TERMINAL PINHEIRINHO,05:57
106111,TERMINAL SITIO CERCADO,06:20
105711,TERMINAL PINHEIRINHO,06:45
106111,TERMINAL SITIO CERCADO,07:11
105711,TERMINAL PINHEIRINHO,07:39
106111,TERMINAL SITIO CERCADO,08:05
