Linha,630
Tabela,004
num,ponto,horario
170371,VITORIA REGIA,05:39
105728,TERMINAL PINHEIRINHO,06:15
170371,VITORIA REGIA,06:35
105728,TERMINAL PINHEIRINHO,07:18
170371,VITORIA REGIA,07:40
105728,TERMINAL PINHEIRINHO,08:20
170371,VITORIA REGIA,08:40
105728,TERMINAL PINHEIRINHO,09:18
170371,VITORIA REGIA,09:38
105728,TERMINAL PINHEIRINHO,10:13
170371,VITORIA REGIA,10:32
105728,TERMINAL PINHEIRINHO,11:07
170371,VITORIA REGIA,11:27
105728,TERMINAL PINHEIRINHO,12:03
170371,VITORIA REGIA,12:23
105728,TERMINAL PINHEIRINHO,12:59
170371,VITORIA REGIA,13:19
105728,TERMINAL PINHEIRINHO,13:55
170371,VITORIA REGIA,14:15
105728,TERMINAL PINHEIRINHO,14:51
170371,VITORIA REGIA,15:11
105728,TERMINAL PINHEIRINHO,15:47
170371,VITORIA REGIA,16:08
105728,TERMINAL PINHEIRINHO,16:48
170371,VITORIA REGIA,17:12
105728,TERMINAL PINHEIRINHO,17:58
170371,VITORIA REGIA,18:20
105728,TERMINAL PINHEIRINHO,18:59
170371,VITORIA REGIA,19:25
105728,TERMINAL PINHEIRINHO,20:08
