Linha,630
Tabela,001-1
num,ponto,horario
170371,VITORIA REGIA,05:00
105728,TERMINAL PINHEIRINHO,05:33
170371,VITORIA REGIA,05:53
105728,TERMINAL PINHEIRINHO,06:29
170371,VITORIA REGIA,06:52
105728,TERMINAL PINHEIRINHO,07:35
170371,VITORIA REGIA,07:57
