Linha,684
Tabela,001
num,ponto,horario
170532,BAIRRO RIO BONITO,04:35
105924,TERMINAL PINHEIRINHO,05:10
170532,BAIRRO RIO BONITO,05:37
105924,TERMINAL PINHEIRINHO,06:18
170532,BAIRRO RIO BONITO,06:40
105924,TERMINAL PINHEIRINHO,07:39
170532,BAIRRO RIO BONITO,08:05
105924,TERMINAL PINHEIRINHO,09:02
170532,BAIRRO RIO BONITO,09:29
105924,TERMINAL PINHEIRINHO,10:14
170532,BAIRRO RIO BONITO,10:41
105924,TERMINAL PINHEIRINHO,11:26
170532,BAIRRO RIO BONITO,11:53
105924,TERMINAL PINHEIRINHO,12:38
170532,BAIRRO RIO BONITO,13:05
105924,TERMINAL PINHEIRINHO,13:50
170532,BAIRRO RIO BONITO,14:17
105924,TERMINAL PINHEIRINHO,15:02
170532,BAIRRO RIO BONITO,15:29
105924,TERMINAL PINHEIRINHO,16:14
170532,BAIRRO RIO BONITO,16:43
105924,TERMINAL PINHEIRINHO,17:32
170532,BAIRRO RIO BONITO,18:04
105924,TERMINAL PINHEIRINHO,18:56
