Linha,684
Tabela,009
num,ponto,horario
170532,BAIRRO RIO BONITO,06:12
105924,TERMINAL PINHEIRINHO,07:05
170532,BAIRRO RIO BONITO,07:30
105924,TERMINAL PINHEIRINHO,08:28
170532,BAIRRO RIO BONITO,08:53
105924,TERMINAL PINHEIRINHO,09:38
170532,BAIRRO RIO BONITO,10:05
105924,TERMINAL PINHEIRINHO,10:50
170532,BAIRRO RIO BONITO,11:17
105924,TERMINAL PINHEIRINHO,12:02
170532,BAIRRO RIO BONITO,12:29
105924,TERMINAL PINHEIRINHO,13:14
170532,BAIRRO RIO BONITO,13:41
105924,TERMINAL PINHEIRINHO,14:26
170532,BAIRRO RIO BONITO,14:53
105924,TERMINAL PINHEIRINHO,15:38
170532,BAIRRO RIO BONITO,16:05
105924,TERMINAL PINHEIRINHO,16:51
170532,BAIRRO RIO BONITO,17:22
105924,TERMINAL PINHEIRINHO,18:14
170532,BAIRRO RIO BONITO,18:52
105924,TERMINAL PINHEIRINHO,19:40
170532,BAIRRO RIO BONITO,20:04
105924,TERMINAL PINHEIRINHO,20:40
170532,BAIRRO RIO BONITO,21:04
105924,TERMINAL PINHEIRINHO,21:40
170532,BAIRRO RIO BONITO,22:04
105924,TERMINAL PINHEIRINHO,22:40
170532,BAIRRO RIO BONITO,23:05
105924,TERMINAL PINHEIRINHO,23:42
170532,BAIRRO RIO BONITO,00:04
105924,TERMINAL PINHEIRINHO,00:40
