Linha,684
Tabela,003-1
num,ponto,horario
170532,BAIRRO RIO BONITO,05:00
105741,TERMINAL/BAIRRO-VAZIO,05:42
170532,BAIRRO RIO BONITO,06:05
105741,TERMINAL/BAIRRO-VAZIO,06:56
170532,BAIRRO RIO BONITO,07:20
