Linha,303
Tabela,009
num,ponto,horario
105101,TERMINAL CENTENARIO,06:13
108030,ESTACAO TUBO R.BARBOSA/OESTE,06:50
104601,TERMINAL CAMPO COMPRIDO,07:26
108169,ESTACAO TUBO R. BARBOSA/LESTE,07:56
105101,TERMINAL CENTENARIO,08:29
108030,ESTACAO TUBO R.BARBOSA/OESTE,09:02
104601,TERMINAL CAMPO COMPRIDO,09:36
108169,ESTACAO TUBO R. BARBOSA/LESTE,10:05
105101,TERMINAL CENTENARIO,10:40
108030,ESTACAO TUBO R.BARBOSA/OESTE,11:11
104601,TERMINAL CAMPO COMPRIDO,11:45
108169,ESTACAO TUBO R. BARBOSA/LESTE,12:14
105101,TERMINAL CENTENARIO,12:49
108030,ESTACAO TUBO R.BARBOSA/OESTE,13:20
104601,TERMINAL CAMPO COMPRIDO,13:53
108169,ESTACAO TUBO R. BARBOSA/LESTE,14:22
105101,TERMINAL CENTENARIO,14:57
108030,ESTACAO TUBO R.BARBOSA/OESTE,15:28
104601,TERMINAL CAMPO COMPRIDO,16:03
108169,ESTACAO TUBO R. BARBOSA/LESTE,16:31
105101,TERMINAL CENTENARIO,17:10
108030,ESTACAO TUBO R.BARBOSA/OESTE,17:46
104601,TERMINAL CAMPO COMPRIDO,18:24
108169,ESTACAO TUBO R. BARBOSA/LESTE,18:54
105101,TERMINAL CENTENARIO,19:31
108030,ESTACAO TUBO R.BARBOSA/OESTE,20:01
104601,TERMINAL CAMPO COMPRIDO,20:34
108169,ESTACAO TUBO R. BARBOSA/LESTE,21:02
105101,TERMINAL CENTENARIO,21:36
108030,ESTACAO TUBO R.BARBOSA/OESTE,22:06
104601,TERMINAL CAMPO COMPRIDO,22:38
108169,ESTACAO TUBO R. BARBOSA/LESTE,23:09
105101,TERMINAL CENTENARIO,23:46
108030,ESTACAO TUBO R.BARBOSA/OESTE,00:14
