Linha,303
Tabela,005
num,ponto,horario
105101,TERMINAL CENTENARIO,05:56
108030,ESTACAO TUBO R.BARBOSA/OESTE,06:31
104601,TERMINAL CAMPO COMPRIDO,07:07
108169,ESTACAO TUBO R. BARBOSA/LESTE,07:36
105101,TERMINAL CENTENARIO,08:12
108030,ESTACAO TUBO R.BARBOSA/OESTE,08:45
104601,TERMINAL CAMPO COMPRIDO,09:19
108169,ESTACAO TUBO R. BARBOSA/LESTE,09:48
105101,TERMINAL CENTENARIO,10:23
108030,ESTACAO TUBO R.BARBOSA/OESTE,10:54
104601,TERMINAL CAMPO COMPRIDO,11:28
108169,ESTACAO TUBO R. BARBOSA/LESTE,11:57
105101,TERMINAL CENTENARIO,12:32
108030,ESTACAO TUBO R.BARBOSA/OESTE,13:03
104601,TERMINAL CAMPO COMPRIDO,13:37
108169,ESTACAO TUBO R. BARBOSA/LESTE,14:06
105101,TERMINAL CENTENARIO,14:41
108030,ESTACAO TUBO R.BARBOSA/OESTE,15:12
104601,TERMINAL CAMPO COMPRIDO,15:46
108169,ESTACAO TUBO R. BARBOSA/LESTE,16:15
105101,TERMINAL CENTENARIO,16:51
108030,ESTACAO TUBO R.BARBOSA/OESTE,17:27
104601,TERMINAL CAMPO COMPRIDO,18:03
108169,ESTACAO TUBO R. BARBOSA/LESTE,18:34
