Linha,303
Tabela,017-1
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,05:45
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:14
105101,TERMINAL CENTENARIO,06:50
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:28
104601,TERMINAL CAMPO COMPRIDO,08:04
