Linha,303
Tabela,028-1
num,ponto,horario
105101,TERMINAL CENTENARIO,06:17
108030,ESTACAO TUBO R.BARBOSA/OESTE,06:55
104601,TERMINAL CAMPO COMPRIDO,07:31
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:00
