Linha,303
Tabela,003
num,ponto,horario
105101,TERMINAL CENTENARIO,05:13
108030,ESTACAO TUBO R.BARBOSA/OESTE,05:49
104601,TERMINAL CAMPO COMPRIDO,06:24
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:53
105101,TERMINAL CENTENARIO,07:30
108030,ESTACAO TUBO R.BARBOSA/OESTE,08:07
104601,TERMINAL CAMPO COMPRIDO,08:40
108169,ESTACAO TUBO R. BARBOSA/LESTE,09:08
105101,TERMINAL CENTENARIO,09:43
108030,ESTACAO TUBO R.BARBOSA/OESTE,10:14
104601,TERMINAL CAMPO COMPRIDO,10:48
108169,ESTACAO TUBO R. BARBOSA/LESTE,11:17
105101,TERMINAL CENTENARIO,11:52
108030,ESTACAO TUBO R.BARBOSA/OESTE,12:23
104601,TERMINAL CAMPO COMPRIDO,12:57
108169,ESTACAO TUBO R. BARBOSA/LESTE,13:26
105101,TERMINAL CENTENARIO,14:01
108030,ESTACAO TUBO R.BARBOSA/OESTE,14:32
104601,TERMINAL CAMPO COMPRIDO,15:06
108169,ESTACAO TUBO R. BARBOSA/LESTE,15:34
105101,TERMINAL CENTENARIO,16:09
108030,ESTACAO TUBO R.BARBOSA/OESTE,16:42
104601,TERMINAL CAMPO COMPRIDO,17:18
108169,ESTACAO TUBO R. BARBOSA/LESTE,17:49
105101,TERMINAL CENTENARIO,18:27
108030,ESTACAO TUBO R.BARBOSA/OESTE,19:04
104601,TERMINAL CAMPO COMPRIDO,19:39
108169,ESTACAO TUBO R. BARBOSA/LESTE,20:06
