Linha,303
Tabela,016-1
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,05:35
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:04
105101,TERMINAL CENTENARIO,06:39
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:18
104601,TERMINAL CAMPO COMPRIDO,07:54
