Linha,303
Tabela,017-2
num,ponto,horario
108169,ESTACAO TUBO R. BARBOSA/LESTE,16:03
105101,TERMINAL CENTENARIO,16:37
108030,ESTACAO TUBO R.BARBOSA/OESTE,17:13
104601,TERMINAL CAMPO COMPRIDO,17:49
108169,ESTACAO TUBO R. BARBOSA/LESTE,18:19
105101,TERMINAL CENTENARIO,18:57
108030,ESTACAO TUBO R.BARBOSA/OESTE,19:32
