Linha,303
Tabela,010
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,06:57
108169,ESTACAO TUBO R. BARBOSA/LESTE,07:26
105101,TERMINAL CENTENARIO,08:02
108030,ESTACAO TUBO R.BARBOSA/OESTE,08:37
104601,TERMINAL CAMPO COMPRIDO,09:11
108169,ESTACAO TUBO R. BARBOSA/LESTE,09:40
105101,TERMINAL CENTENARIO,10:15
108030,ESTACAO TUBO R.BARBOSA/OESTE,10:46
104601,TERMINAL CAMPO COMPRIDO,11:20
108169,ESTACAO TUBO R. BARBOSA/LESTE,11:49
105101,TERMINAL CENTENARIO,12:24
108030,ESTACAO TUBO R.BARBOSA/OESTE,12:55
104601,TERMINAL CAMPO COMPRIDO,13:29
108169,ESTACAO TUBO R. BARBOSA/LESTE,13:58
105101,TERMINAL CENTENARIO,14:33
108030,ESTACAO TUBO R.BARBOSA/OESTE,15:04
104601,TERMINAL CAMPO COMPRIDO,15:38
108169,ESTACAO TUBO R. BARBOSA/LESTE,16:07
105101,TERMINAL CENTENARIO,16:42
108030,ESTACAO TUBO R.BARBOSA/OESTE,17:18
104601,TERMINAL CAMPO COMPRIDO,17:54
108169,ESTACAO TUBO R. BARBOSA/LESTE,18:24
105101,TERMINAL CENTENARIO,19:02
108030,ESTACAO TUBO R.BARBOSA/OESTE,19:36
104601,TERMINAL CAMPO COMPRIDO,20:10
108169,ESTACAO TUBO R. BARBOSA/LESTE,20:39
105101,TERMINAL CENTENARIO,21:11
108030,ESTACAO TUBO R.BARBOSA/OESTE,21:41
104601,TERMINAL CAMPO COMPRIDO,22:13
108169,ESTACAO TUBO R. BARBOSA/LESTE,22:40
105101,TERMINAL CENTENARIO,23:14
108030,ESTACAO TUBO R.BARBOSA/OESTE,23:44
