Linha,303
Tabela,018-1
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,06:00
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:29
105101,TERMINAL CENTENARIO,07:05
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:43
