Linha,303
Tabela,013
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,05:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:19
105101,TERMINAL CENTENARIO,06:55
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:33
104601,TERMINAL CAMPO COMPRIDO,08:09
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:38
105101,TERMINAL CENTENARIO,09:11
108030,ESTACAO TUBO R.BARBOSA/OESTE,09:42
104601,TERMINAL CAMPO COMPRIDO,10:16
108169,ESTACAO TUBO R. BARBOSA/LESTE,10:45
105101,TERMINAL CENTENARIO,11:20
108030,ESTACAO TUBO R.BARBOSA/OESTE,11:51
104601,TERMINAL CAMPO COMPRIDO,12:25
108169,ESTACAO TUBO R. BARBOSA/LESTE,12:54
105101,TERMINAL CENTENARIO,13:29
108030,ESTACAO TUBO R.BARBOSA/OESTE,14:00
104601,TERMINAL CAMPO COMPRIDO,14:34
108169,ESTACAO TUBO R. BARBOSA/LESTE,15:03
105101,TERMINAL CENTENARIO,15:38
108030,ESTACAO TUBO R.BARBOSA/OESTE,16:06
104601,TERMINAL CAMPO COMPRIDO,16:41
108169,ESTACAO TUBO R. BARBOSA/LESTE,17:11
105101,TERMINAL CENTENARIO,17:49
108030,ESTACAO TUBO R.BARBOSA/OESTE,18:27
