Linha,303
Tabela,007-2
num,ponto,horario
108030,ESTACAO TUBO R.BARBOSA/OESTE,16:12
104601,TERMINAL CAMPO COMPRIDO,16:48
108169,ESTACAO TUBO R. BARBOSA/LESTE,17:21
105101,TERMINAL CENTENARIO,17:59
108030,ESTACAO TUBO R.BARBOSA/OESTE,18:37
104601,TERMINAL CAMPO COMPRIDO,19:12
108169,ESTACAO TUBO R. BARBOSA/LESTE,19:41
