Linha,506
Tabela,003
num,ponto,horario
109038,TUBO OSTERNACK,06:11
109112,TERMINAL SITIO CERCADO,06:21
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,06:57
109114,TERM.S.CERCADO(SENT.OSTERNACK),07:32
109038,TUBO OSTERNACK,07:45
109112,TERMINAL SITIO CERCADO,07:56
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,08:31
109114,TERM.S.CERCADO(SENT.OSTERNACK),09:07
109038,TUBO OSTERNACK,09:21
109112,TERMINAL SITIO CERCADO,09:32
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,10:10
109114,TERM.S.CERCADO(SENT.OSTERNACK),10:46
109038,TUBO OSTERNACK,11:01
109112,TERMINAL SITIO CERCADO,11:12
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,11:50
109114,TERM.S.CERCADO(SENT.OSTERNACK),12:26
109038,TUBO OSTERNACK,12:41
109112,TERMINAL SITIO CERCADO,12:52
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,13:30
109114,TERM.S.CERCADO(SENT.OSTERNACK),14:06
109038,TUBO OSTERNACK,14:22
109112,TERMINAL SITIO CERCADO,14:33
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,15:14
109114,TERM.S.CERCADO(SENT.OSTERNACK),15:49
109038,TUBO OSTERNACK,16:01
109112,TERMINAL SITIO CERCADO,16:12
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,16:50
109114,TERM.S.CERCADO(SENT.OSTERNACK),17:25
109038,TUBO OSTERNACK,17:39
109112,TERMINAL SITIO CERCADO,17:49
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,18:26
109114,TERM.S.CERCADO(SENT.OSTERNACK),19:01
109038,TUBO OSTERNACK,19:15
109112,TERMINAL SITIO CERCADO,19:25
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,20:02
109114,TERM.S.CERCADO(SENT.OSTERNACK),20:37
109038,TUBO OSTERNACK,20:51
109112,TERMINAL SITIO CERCADO,21:01
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,21:38
109114,TERM.S.CERCADO(SENT.OSTERNACK),22:13
109038,TUBO OSTERNACK,22:30
109112,TERMINAL SITIO CERCADO,22:38
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,23:14
109114,TERM.S.CERCADO(SENT.OSTERNACK),23:46
