Linha,506
Tabela,007
num,ponto,horario
109038,TUBO OSTERNACK,07:03
109112,TERMINAL SITIO CERCADO,07:14
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,07:52
109114,TERM.S.CERCADO(SENT.OSTERNACK),08:28
109038,TUBO OSTERNACK,08:41
109112,TERMINAL SITIO CERCADO,08:52
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,09:32
109114,TERM.S.CERCADO(SENT.OSTERNACK),10:08
109038,TUBO OSTERNACK,10:21
109112,TERMINAL SITIO CERCADO,10:32
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,11:10
109114,TERM.S.CERCADO(SENT.OSTERNACK),11:46
109038,TUBO OSTERNACK,12:01
109112,TERMINAL SITIO CERCADO,12:12
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,12:50
109114,TERM.S.CERCADO(SENT.OSTERNACK),13:26
109038,TUBO OSTERNACK,13:41
109112,TERMINAL SITIO CERCADO,13:52
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,14:30
109114,TERM.S.CERCADO(SENT.OSTERNACK),15:06
