Linha,506
Tabela,006
num,ponto,horario
109038,TUBO OSTERNACK,06:50
109112,TERMINAL SITIO CERCADO,07:00
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,07:38
109114,TERM.S.CERCADO(SENT.OSTERNACK),08:14
109038,TUBO OSTERNACK,08:27
109112,TERMINAL SITIO CERCADO,08:38
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,09:13
109114,TERM.S.CERCADO(SENT.OSTERNACK),09:49
109038,TUBO OSTERNACK,10:01
109112,TERMINAL SITIO CERCADO,10:12
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,10:50
109114,TERM.S.CERCADO(SENT.OSTERNACK),11:26
109038,TUBO OSTERNACK,11:41
109112,TERMINAL SITIO CERCADO,11:52
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,12:30
109114,TERM.S.CERCADO(SENT.OSTERNACK),13:06
109038,TUBO OSTERNACK,13:21
109112,TERMINAL SITIO CERCADO,13:32
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,14:10
109114,TERM.S.CERCADO(SENT.OSTERNACK),14:46
109038,TUBO OSTERNACK,15:09
109112,TERMINAL SITIO CERCADO,15:20
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,16:02
109114,TERM.S.CERCADO(SENT.OSTERNACK),16:37
109038,TUBO OSTERNACK,16:51
109112,TERMINAL SITIO CERCADO,17:01
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,17:38
109114,TERM.S.CERCADO(SENT.OSTERNACK),18:13
109038,TUBO OSTERNACK,18:27
109112,TERMINAL SITIO CERCADO,18:37
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,19:14
109114,TERM.S.CERCADO(SENT.OSTERNACK),19:49
109038,TUBO OSTERNACK,20:03
109112,TERMINAL SITIO CERCADO,20:13
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,20:50
109114,TERM.S.CERCADO(SENT.OSTERNACK),21:25
109038,TUBO OSTERNACK,21:40
109112,TERMINAL SITIO CERCADO,21:49
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,22:26
109114,TERM.S.CERCADO(SENT.OSTERNACK),23:01
109038,TUBO OSTERNACK,23:20
109112,TERMINAL SITIO CERCADO,23:28
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,00:00
109114,TERM.S.CERCADO(SENT.OSTERNACK),00:32
