Linha,040
Tabela,014
num,ponto,horario
105718,TERMINAL PINHEIRINHO,05:25
105206,TERMINAL CIC/TERM.FAZENDINHA,05:35
105316,TERM.FAZENDINHA/TERM.C.COMPRID,05:57
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,06:24
106001,TERMINAL SANTA FELICIDADE,06:48
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,07:11
105309,TERM.FAZENDINHA/TERM. CIC,07:36
105211,TERMINAL CIC/TERM.PINHEIRINHO,07:58
105718,TERMINAL PINHEIRINHO,08:16
105206,TERMINAL CIC/TERM.FAZENDINHA,08:26
105316,TERM.FAZENDINHA/TERM.C.COMPRID,08:46
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,09:10
106001,TERMINAL SANTA FELICIDADE,09:39
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,10:04
105309,TERM.FAZENDINHA/TERM. CIC,10:28
105211,TERMINAL CIC/TERM.PINHEIRINHO,10:48
105718,TERMINAL PINHEIRINHO,11:06
105206,TERMINAL CIC/TERM.FAZENDINHA,11:15
105316,TERM.FAZENDINHA/TERM.C.COMPRID,11:35
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,11:59
106001,TERMINAL SANTA FELICIDADE,12:29
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,12:55
105309,TERM.FAZENDINHA/TERM. CIC,13:18
105211,TERMINAL CIC/TERM.PINHEIRINHO,13:38
105718,TERMINAL PINHEIRINHO,13:56
105206,TERMINAL CIC/TERM.FAZENDINHA,14:05
105316,TERM.FAZENDINHA/TERM.C.COMPRID,14:25
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,14:49
106001,TERMINAL SANTA FELICIDADE,15:19
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,15:44
105309,TERM.FAZENDINHA/TERM. CIC,16:06
105211,TERMINAL CIC/TERM.PINHEIRINHO,16:27
105718,TERMINAL PINHEIRINHO,16:43
105206,TERMINAL CIC/TERM.FAZENDINHA,16:52
105316,TERM.FAZENDINHA/TERM.C.COMPRID,17:10
104603,TERM.C.COMPRIDO/TERM.STA.FELIC,17:36
106001,TERMINAL SANTA FELICIDADE,18:09
104612,TERM.C.COMPRIDO/TERM.FAZENDINH,18:37
105309,TERM.FAZENDINHA/TERM. CIC,19:00
105211,TERMINAL CIC/TERM.PINHEIRINHO,19:23
