Linha,238
Tabela,002
num,ponto,horario
105911,TERMINAL SANTA CANDIDA,05:22
130993,ESTACAO ATUBA,05:32
105911,TERMINAL SANTA CANDIDA,05:46
130993,ESTACAO ATUBA,05:56
105911,TERMINAL SANTA CANDIDA,06:10
130993,ESTACAO ATUBA,06:20
105911,TERMINAL SANTA CANDIDA,06:34
130993,ESTACAO ATUBA,06:44
105911,TERMINAL SANTA CANDIDA,06:58
130993,ESTACAO ATUBA,07:08
105911,TERMINAL SANTA CANDIDA,07:22
130993,ESTACAO ATUBA,07:32
105911,TERMINAL SANTA CANDIDA,07:46
130993,ESTACAO ATUBA,07:56
105911,TERMINAL SANTA CANDIDA,08:10
130993,ESTACAO ATUBA,08:20
105911,TERMINAL SANTA CANDIDA,08:35
130993,ESTACAO ATUBA,08:47
105911,TERMINAL SANTA CANDIDA,09:05
130993,ESTACAO ATUBA,09:17
105911,TERMINAL SANTA CANDIDA,09:35
130993,ESTACAO ATUBA,09:47
105911,TERMINAL SANTA CANDIDA,10:05
130993,ESTACAO ATUBA,10:17
105911,TERMINAL SANTA CANDIDA,10:35
130993,ESTACAO ATUBA,10:47
105911,TERMINAL SANTA CANDIDA,11:05
130993,ESTACAO ATUBA,11:17
105911,TERMINAL SANTA CANDIDA,11:35
130993,ESTACAO ATUBA,11:47
105911,TERMINAL SANTA CANDIDA,12:05
130993,ESTACAO ATUBA,12:17
105911,TERMINAL SANTA CANDIDA,12:35
130993,ESTACAO ATUBA,12:47
105911,TERMINAL SANTA CANDIDA,13:05
130993,ESTACAO ATUBA,13:17
105911,TERMINAL SANTA CANDIDA,13:35
130993,ESTACAO ATUBA,13:47
105911,TERMINAL SANTA CANDIDA,14:05
130993,ESTACAO ATUBA,14:17
105911,TERMINAL SANTA CANDIDA,14:35
130993,ESTACAO ATUBA,14:47
105911,TERMINAL SANTA CANDIDA,15:05
130993,ESTACAO ATUBA,15:17
105911,TERMINAL SANTA CANDIDA,15:35
130993,ESTACAO ATUBA,15:47
105911,TERMINAL SANTA CANDIDA,16:05
130993,ESTACAO ATUBA,16:17
105911,TERMINAL SANTA CANDIDA,16:35
130993,ESTACAO ATUBA,16:47
105911,TERMINAL SANTA CANDIDA,17:05
130993,ESTACAO ATUBA,17:17
105911,TERMINAL SANTA CANDIDA,17:35
130993,ESTACAO ATUBA,17:47
105911,TERMINAL SANTA CANDIDA,18:05
130993,ESTACAO ATUBA,18:17
105911,TERMINAL SANTA CANDIDA,18:35
130993,ESTACAO ATUBA,18:47
105911,TERMINAL SANTA CANDIDA,19:05
130993,ESTACAO ATUBA,19:17
105911,TERMINAL SANTA CANDIDA,19:35
130993,ESTACAO ATUBA,19:47
105911,TERMINAL SANTA CANDIDA,20:05
130993,ESTACAO ATUBA,20:17
105911,TERMINAL SANTA CANDIDA,20:35
130993,ESTACAO ATUBA,20:47
105911,TERMINAL SANTA CANDIDA,21:05
130993,ESTACAO ATUBA,21:17
105911,TERMINAL SANTA CANDIDA,21:35
130993,ESTACAO ATUBA,21:47
105911,TERMINAL SANTA CANDIDA,22:05
130993,ESTACAO ATUBA,22:17
105911,TERMINAL SANTA CANDIDA,22:35
130993,ESTACAO ATUBA,22:47
105911,TERMINAL SANTA CANDIDA,23:05
130993,ESTACAO ATUBA,23:17
105911,TERMINAL SANTA CANDIDA,23:35
130993,ESTACAO ATUBA,23:47
105911,TERMINAL SANTA CANDIDA,00:05
130993,ESTACAO ATUBA,00:17
