Linha,206
Tabela,003
num,ponto,horario
441011,TUBO PÇA. GETÚLIO VARGAS (S.J.P.),06:29
441009,ESTACAO SAO JOSE DOS PINHAIS,06:34
109031,TUBO GUADALUPE/SENT.SECRETARIA,07:04
109078,TERMINAL BARREIRINHA,07:29
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,07:53
441009,ESTACAO SAO JOSE DOS PINHAIS,08:30
109031,TUBO GUADALUPE/SENT.SECRETARIA,09:00
109078,TERMINAL BARREIRINHA,09:25
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,09:49
441009,ESTACAO SAO JOSE DOS PINHAIS,10:26
109031,TUBO GUADALUPE/SENT.SECRETARIA,10:56
109078,TERMINAL BARREIRINHA,11:21
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,11:45
441009,ESTACAO SAO JOSE DOS PINHAIS,12:22
109031,TUBO GUADALUPE/SENT.SECRETARIA,12:52
109078,TERMINAL BARREIRINHA,13:17
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,13:41
441009,ESTACAO SAO JOSE DOS PINHAIS,14:18
109031,TUBO GUADALUPE/SENT.SECRETARIA,14:48
109078,TERMINAL BARREIRINHA,15:13
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,15:37
441009,ESTACAO SAO JOSE DOS PINHAIS,16:14
109031,TUBO GUADALUPE/SENT.SECRETARIA,16:44
109078,TERMINAL BARREIRINHA,17:09
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,17:33
441009,ESTACAO SAO JOSE DOS PINHAIS,18:10
109031,TUBO GUADALUPE/SENT.SECRETARIA,18:40
109078,TERMINAL BARREIRINHA,19:05
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,19:29
441009,ESTACAO SAO JOSE DOS PINHAIS,20:06
109031,TUBO GUADALUPE/SENT.SECRETARIA,20:36
109078,TERMINAL BARREIRINHA,21:01
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,21:25
441009,ESTACAO SAO JOSE DOS PINHAIS,22:02
109031,TUBO GUADALUPE/SENT.SECRETARIA,22:32
109078,TERMINAL BARREIRINHA,22:57
109029,TUBO GUADALUPE/SENT.BOQUEIRÃO,23:21
