Linha,760
Tabela,001
num,ponto,horario
180816,BAIRRO SANTA QUITERIA,06:00
102013,PRACA RUI BARBOSA,06:24
180816,BAIRRO SANTA QUITERIA,06:47
102013,PRACA RUI BARBOSA,07:11
180816,BAIRRO SANTA QUITERIA,07:34
102013,PRACA RUI BARBOSA,07:58
180816,BAIRRO SANTA QUITERIA,08:21
102013,PRACA RUI BARBOSA,08:45
180816,BAIRRO SANTA QUITERIA,09:08
102013,PRACA RUI BARBOSA,09:32
180816,BAIRRO SANTA QUITERIA,09:56
102013,PRACA RUI BARBOSA,10:20
180816,BAIRRO SANTA QUITERIA,10:44
102013,PRACA RUI BARBOSA,11:08
180816,BAIRRO SANTA QUITERIA,11:32
102013,PRACA RUI BARBOSA,11:56
180816,BAIRRO SANTA QUITERIA,12:21
102013,PRACA RUI BARBOSA,12:45
180816,BAIRRO SANTA QUITERIA,13:11
102013,PRACA RUI BARBOSA,13:35
180816,BAIRRO SANTA QUITERIA,14:01
102013,PRACA RUI BARBOSA,14:25
180816,BAIRRO SANTA QUITERIA,14:49
102013,PRACA RUI BARBOSA,15:12
180816,BAIRRO SANTA QUITERIA,15:36
102013,PRACA RUI BARBOSA,15:59
180816,BAIRRO SANTA QUITERIA,16:23
102013,PRACA RUI BARBOSA,16:46
180816,BAIRRO SANTA QUITERIA,17:10
102013,PRACA RUI BARBOSA,17:32
180816,BAIRRO SANTA QUITERIA,17:58
102013,PRACA RUI BARBOSA,18:20
180816,BAIRRO SANTA QUITERIA,18:46
102013,PRACA RUI BARBOSA,19:08
180816,BAIRRO SANTA QUITERIA,19:34
102013,PRACA RUI BARBOSA,19:54
180816,BAIRRO SANTA QUITERIA,20:18
102013,PRACA RUI BARBOSA,20:38
180816,BAIRRO SANTA QUITERIA,21:00
102013,PRACA RUI BARBOSA,21:20
180816,BAIRRO SANTA QUITERIA,21:40
102013,PRACA RUI BARBOSA,22:00
180816,BAIRRO SANTA QUITERIA,22:20
102013,PRACA RUI BARBOSA,22:40
180816,BAIRRO SANTA QUITERIA,23:00
102013,PRACA RUI BARBOSA,23:20
180816,BAIRRO SANTA QUITERIA,23:40
102013,PRACA RUI BARBOSA,00:00
