Linha,685
Tabela,002
num,ponto,horario
170966,LOTEAMENTO RIO BONITO,05:36
105207,TERMINAL CIC,06:13
170966,LOTEAMENTO RIO BONITO,06:48
105207,TERMINAL CIC,07:25
170966,LOTEAMENTO RIO BONITO,08:00
105207,TERMINAL CIC,08:37
170966,LOTEAMENTO RIO BONITO,09:12
105207,TERMINAL CIC,09:49
170966,LOTEAMENTO RIO BONITO,10:24
105207,TERMINAL CIC,11:01
170966,LOTEAMENTO RIO BONITO,11:36
105207,TERMINAL CIC,12:15
170966,LOTEAMENTO RIO BONITO,12:52
105207,TERMINAL CIC,13:31
170966,LOTEAMENTO RIO BONITO,14:08
105207,TERMINAL CIC,14:47
170966,LOTEAMENTO RIO BONITO,15:24
105207,TERMINAL CIC,16:03
170966,LOTEAMENTO RIO BONITO,16:40
105207,TERMINAL CIC,17:19
170966,LOTEAMENTO RIO BONITO,17:56
105207,TERMINAL CIC,18:35
170966,LOTEAMENTO RIO BONITO,19:12
105207,TERMINAL CIC,19:51
