Linha,685
Tabela,001
num,ponto,horario
170966,LOTEAMENTO RIO BONITO,05:00
105207,TERMINAL CIC,05:37
170966,LOTEAMENTO RIO BONITO,06:12
105207,TERMINAL CIC,06:49
170966,LOTEAMENTO RIO BONITO,07:24
105207,TERMINAL CIC,08:01
170966,LOTEAMENTO RIO BONITO,08:36
105207,TERMINAL CIC,09:13
170966,LOTEAMENTO RIO BONITO,09:48
105207,TERMINAL CIC,10:25
170966,LOTEAMENTO RIO BONITO,11:00
105207,TERMINAL CIC,11:38
170966,LOTEAMENTO RIO BONITO,12:14
105207,TERMINAL CIC,12:53
170966,LOTEAMENTO RIO BONITO,13:30
105207,TERMINAL CIC,14:09
170966,LOTEAMENTO RIO BONITO,14:46
105207,TERMINAL CIC,15:25
170966,LOTEAMENTO RIO BONITO,16:02
105207,TERMINAL CIC,16:41
170966,LOTEAMENTO RIO BONITO,17:18
105207,TERMINAL CIC,17:57
170966,LOTEAMENTO RIO BONITO,18:34
105207,TERMINAL CIC,19:13
170966,LOTEAMENTO RIO BONITO,19:50
105207,TERMINAL CIC,20:29
170966,LOTEAMENTO RIO BONITO,21:03
105207,TERMINAL CIC,21:41
170966,LOTEAMENTO RIO BONITO,22:15
105207,TERMINAL CIC,22:53
170966,LOTEAMENTO RIO BONITO,23:27
105207,TERMINAL CIC,00:05
