Linha,619
Tabela,002
num,ponto,horario
170626,R. JOVENILSON A. OLIVEIRA,04:51
171064,TERMINAL TATUQUARA,05:07
105207,TERMINAL CIC,05:43
171064,TERMINAL TATUQUARA,06:16
105207,TERMINAL CIC,06:56
171064,TERMINAL TATUQUARA,07:31
105207,TERMINAL CIC,08:16
171064,TERMINAL TATUQUARA,08:52
105207,TERMINAL CIC,09:30
171064,TERMINAL TATUQUARA,10:06
105207,TERMINAL CIC,10:41
171064,TERMINAL TATUQUARA,11:15
105207,TERMINAL CIC,11:50
171064,TERMINAL TATUQUARA,12:24
105207,TERMINAL CIC,12:59
171064,TERMINAL TATUQUARA,13:33
105207,TERMINAL CIC,14:08
171064,TERMINAL TATUQUARA,14:42
105207,TERMINAL CIC,15:18
171064,TERMINAL TATUQUARA,16:01
105207,TERMINAL CIC,16:45
171064,TERMINAL TATUQUARA,17:27
105207,TERMINAL CIC,18:07
171064,TERMINAL TATUQUARA,18:51
105207,TERMINAL CIC,19:30
171064,TERMINAL TATUQUARA,20:01
105207,TERMINAL CIC,20:31
171064,TERMINAL TATUQUARA,21:04
105207,TERMINAL CIC,21:34
171064,TERMINAL TATUQUARA,22:07
105207,TERMINAL CIC,22:37
171064,TERMINAL TATUQUARA,23:10
105207,TERMINAL CIC,23:40
