Linha,021
Tabela,001
num,ponto,horario
104405,TERMINAL CABRAL,05:22
104506,TERMINAL CAMPINA DO SIQUEIRA,06:02
104819,TERMINAL CAPAO RASO,06:28
105511,TERMINAL HAUER,06:51
104703,TERMINAL CAPAO DA IMBUIA,07:14
104405,TERMINAL CABRAL,07:37
104506,TERMINAL CAMPINA DO SIQUEIRA,08:17
104819,TERMINAL CAPAO RASO,08:43
105511,TERMINAL HAUER,09:06
104703,TERMINAL CAPAO DA IMBUIA,09:29
104405,TERMINAL CABRAL,09:52
104506,TERMINAL CAMPINA DO SIQUEIRA,10:32
104819,TERMINAL CAPAO RASO,10:58
105511,TERMINAL HAUER,11:21
104703,TERMINAL CAPAO DA IMBUIA,11:44
104405,TERMINAL CABRAL,12:07
104506,TERMINAL CAMPINA DO SIQUEIRA,12:47
104819,TERMINAL CAPAO RASO,13:13
105511,TERMINAL HAUER,13:36
104703,TERMINAL CAPAO DA IMBUIA,13:59
104405,TERMINAL CABRAL,14:22
104506,TERMINAL CAMPINA DO SIQUEIRA,15:02
104819,TERMINAL CAPAO RASO,15:28
105511,TERMINAL HAUER,15:51
104703,TERMINAL CAPAO DA IMBUIA,16:14
104405,TERMINAL CABRAL,16:37
104506,TERMINAL CAMPINA DO SIQUEIRA,17:17
104819,TERMINAL CAPAO RASO,17:43
105511,TERMINAL HAUER,18:06
104703,TERMINAL CAPAO DA IMBUIA,18:29
104405,TERMINAL CABRAL,18:52
104506,TERMINAL CAMPINA DO SIQUEIRA,19:32
104819,TERMINAL CAPAO RASO,19:58
105511,TERMINAL HAUER,20:21
104703,TERMINAL CAPAO DA IMBUIA,20:44
104405,TERMINAL CABRAL,21:07
104506,TERMINAL CAMPINA DO SIQUEIRA,21:47
104819,TERMINAL CAPAO RASO,22:13
105511,TERMINAL HAUER,22:36
104703,TERMINAL CAPAO DA IMBUIA,22:59
104405,TERMINAL CABRAL,23:22
104506,TERMINAL CAMPINA DO SIQUEIRA,23:59
