Linha,021
Tabela,003
num,ponto,horario
105511,TERMINAL HAUER,05:30
104703,TERMINAL CAPAO DA IMBUIA,05:53
104405,TERMINAL CABRAL,06:16
104506,TERMINAL CAMPINA DO SIQUEIRA,06:56
104819,TERMINAL CAPAO RASO,07:22
105511,TERMINAL HAUER,07:45
104703,TERMINAL CAPAO DA IMBUIA,08:08
104405,TERMINAL CABRAL,08:31
104506,TERMINAL CAMPINA DO SIQUEIRA,09:11
104819,TERMINAL CAPAO RASO,09:37
105511,TERMINAL HAUER,10:00
104703,TERMINAL CAPAO DA IMBUIA,10:23
104405,TERMINAL CABRAL,10:46
104506,TERMINAL CAMPINA DO SIQUEIRA,11:26
104819,TERMINAL CAPAO RASO,11:52
105511,TERMINAL HAUER,12:15
104703,TERMINAL CAPAO DA IMBUIA,12:38
104405,TERMINAL CABRAL,13:01
104506,TERMINAL CAMPINA DO SIQUEIRA,13:41
104819,TERMINAL CAPAO RASO,14:07
105511,TERMINAL HAUER,14:30
104703,TERMINAL CAPAO DA IMBUIA,14:53
104405,TERMINAL CABRAL,15:16
104506,TERMINAL CAMPINA DO SIQUEIRA,15:56
104819,TERMINAL CAPAO RASO,16:22
105511,TERMINAL HAUER,16:45
104703,TERMINAL CAPAO DA IMBUIA,17:08
104405,TERMINAL CABRAL,17:31
104506,TERMINAL CAMPINA DO SIQUEIRA,18:11
104819,TERMINAL CAPAO RASO,18:37
105511,TERMINAL HAUER,19:00
104703,TERMINAL CAPAO DA IMBUIA,19:23
104405,TERMINAL CABRAL,19:46
104506,TERMINAL CAMPINA DO SIQUEIRA,20:26
104819,TERMINAL CAPAO RASO,20:52
105511,TERMINAL HAUER,21:15
104703,TERMINAL CAPAO DA IMBUIA,21:38
104405,TERMINAL CABRAL,22:01
104506,TERMINAL CAMPINA DO SIQUEIRA,22:41
104819,TERMINAL CAPAO RASO,23:06
105511,TERMINAL HAUER,23:29
104703,TERMINAL CAPAO DA IMBUIA,23:53
