Linha,778
Tabela,002
num,ponto,horario
105303,TERMINAL FAZENDINHA,05:48
102010,PRACA RUI BARBOSA,06:23
105303,TERMINAL FAZENDINHA,06:58
102010,PRACA RUI BARBOSA,07:48
105303,TERMINAL FAZENDINHA,08:28
102010,PRACA RUI BARBOSA,09:13
105303,TERMINAL FAZENDINHA,09:53
102010,PRACA RUI BARBOSA,10:38
105303,TERMINAL FAZENDINHA,11:18
102010,PRACA RUI BARBOSA,12:03
105303,TERMINAL FAZENDINHA,12:45
102010,PRACA RUI BARBOSA,13:31
105303,TERMINAL FAZENDINHA,14:10
102010,PRACA RUI BARBOSA,14:53
105303,TERMINAL FAZENDINHA,15:38
102010,PRACA RUI BARBOSA,16:23
105303,TERMINAL FAZENDINHA,17:08
102010,PRACA RUI BARBOSA,18:03
105303,TERMINAL FAZENDINHA,19:13
102010,PRACA RUI BARBOSA,20:03
105303,TERMINAL FAZENDINHA,20:38
102010,PRACA RUI BARBOSA,21:13
105303,TERMINAL FAZENDINHA,21:48
102010,PRACA RUI BARBOSA,22:23
105303,TERMINAL FAZENDINHA,22:58
102010,PRACA RUI BARBOSA,23:32
105303,TERMINAL FAZENDINHA,00:06
102010,PRACA RUI BARBOSA,00:40
