Linha,778
Tabela,004
num,ponto,horario
102010,PRACA RUI BARBOSA,07:00
105303,TERMINAL FAZENDINHA,07:43
102010,PRACA RUI BARBOSA,08:32
105303,TERMINAL FAZENDINHA,09:10
102010,PRACA RUI BARBOSA,09:55
105303,TERMINAL FAZENDINHA,10:35
102010,PRACA RUI BARBOSA,11:20
105303,TERMINAL FAZENDINHA,12:02
102010,PRACA RUI BARBOSA,12:47
105303,TERMINAL FAZENDINHA,13:27
102010,PRACA RUI BARBOSA,14:12
105303,TERMINAL FAZENDINHA,14:53
102010,PRACA RUI BARBOSA,15:38
105303,TERMINAL FAZENDINHA,16:23
102010,PRACA RUI BARBOSA,17:13
105303,TERMINAL FAZENDINHA,18:03
102010,PRACA RUI BARBOSA,18:58
