Linha,505
Tabela,003
num,ponto,horario
109103,TERMINAL BOQUEIRAO,06:40
109037,TUBO MUSEU OSCAR NIEMEYER,07:18
109103,TERMINAL BOQUEIRAO,07:56
109037,TUBO MUSEU OSCAR NIEMEYER,08:34
109103,TERMINAL BOQUEIRAO,09:12
109037,TUBO MUSEU OSCAR NIEMEYER,09:50
109103,TERMINAL BOQUEIRAO,10:28
109037,TUBO MUSEU OSCAR NIEMEYER,11:06
109103,TERMINAL BOQUEIRAO,11:44
109037,TUBO MUSEU OSCAR NIEMEYER,12:22
109103,TERMINAL BOQUEIRAO,13:00
109037,TUBO MUSEU OSCAR NIEMEYER,13:38
109103,TERMINAL BOQUEIRAO,14:16
109037,TUBO MUSEU OSCAR NIEMEYER,14:54
109103,TERMINAL BOQUEIRAO,15:32
109037,TUBO MUSEU OSCAR NIEMEYER,16:10
109103,TERMINAL BOQUEIRAO,16:48
109037,TUBO MUSEU OSCAR NIEMEYER,17:26
109103,TERMINAL BOQUEIRAO,18:04
109037,TUBO MUSEU OSCAR NIEMEYER,18:42
109103,TERMINAL BOQUEIRAO,19:20
109037,TUBO MUSEU OSCAR NIEMEYER,19:58
109103,TERMINAL BOQUEIRAO,20:36
109037,TUBO MUSEU OSCAR NIEMEYER,21:14
109103,TERMINAL BOQUEIRAO,21:52
109037,TUBO MUSEU OSCAR NIEMEYER,22:30
109103,TERMINAL BOQUEIRAO,23:08
109037,TUBO MUSEU OSCAR NIEMEYER,23:46
