Linha,505
Tabela,002
num,ponto,horario
109103,TERMINAL BOQUEIRAO,06:15
109037,TUBO MUSEU OSCAR NIEMEYER,06:53
109103,TERMINAL BOQUEIRAO,07:31
109037,TUBO MUSEU OSCAR NIEMEYER,08:09
109103,TERMINAL BOQUEIRAO,08:47
109037,TUBO MUSEU OSCAR NIEMEYER,09:25
109103,TERMINAL BOQUEIRAO,10:03
109037,TUBO MUSEU OSCAR NIEMEYER,10:41
109103,TERMINAL BOQUEIRAO,11:19
109037,TUBO MUSEU OSCAR NIEMEYER,11:57
109103,TERMINAL BOQUEIRAO,12:35
109037,TUBO MUSEU OSCAR NIEMEYER,13:13
109103,TERMINAL BOQUEIRAO,13:51
109037,TUBO MUSEU OSCAR NIEMEYER,14:29
109103,TERMINAL BOQUEIRAO,15:07
109037,TUBO MUSEU OSCAR NIEMEYER,15:45
109103,TERMINAL BOQUEIRAO,16:23
109037,TUBO MUSEU OSCAR NIEMEYER,17:01
109103,TERMINAL BOQUEIRAO,17:39
109037,TUBO MUSEU OSCAR NIEMEYER,18:17
109103,TERMINAL BOQUEIRAO,18:55
109037,TUBO MUSEU OSCAR NIEMEYER,19:33
109103,TERMINAL BOQUEIRAO,20:11
109037,TUBO MUSEU OSCAR NIEMEYER,20:49
109103,TERMINAL BOQUEIRAO,21:27
109037,TUBO MUSEU OSCAR NIEMEYER,22:05
109103,TERMINAL BOQUEIRAO,22:43
109037,TUBO MUSEU OSCAR NIEMEYER,23:21
