Linha,972
Tabela,001
num,ponto,horario
106015,TERMINAL SANTA FELICIDADE,05:30
101122,TRAVESSA NESTOR DE CASTRO,06:00
106015,TERMINAL SANTA FELICIDADE,06:28
101122,TRAVESSA NESTOR DE CASTRO,07:06
106015,TERMINAL SANTA FELICIDADE,07:40
101122,TRAVESSA NESTOR DE CASTRO,08:22
106015,TERMINAL SANTA FELICIDADE,08:57
101122,TRAVESSA NESTOR DE CASTRO,09:35
106015,TERMINAL SANTA FELICIDADE,10:09
101122,TRAVESSA NESTOR DE CASTRO,10:45
106015,TERMINAL SANTA FELICIDADE,11:19
101122,TRAVESSA NESTOR DE CASTRO,11:55
106015,TERMINAL SANTA FELICIDADE,12:29
101122,TRAVESSA NESTOR DE CASTRO,13:05
106015,TERMINAL SANTA FELICIDADE,13:39
101122,TRAVESSA NESTOR DE CASTRO,14:15
106015,TERMINAL SANTA FELICIDADE,14:49
101122,TRAVESSA NESTOR DE CASTRO,15:25
106015,TERMINAL SANTA FELICIDADE,15:59
101122,TRAVESSA NESTOR DE CASTRO,16:35
106015,TERMINAL SANTA FELICIDADE,17:10
101122,TRAVESSA NESTOR DE CASTRO,17:50
106015,TERMINAL SANTA FELICIDADE,18:30
101122,TRAVESSA NESTOR DE CASTRO,19:10
106015,TERMINAL SANTA FELICIDADE,19:50
101122,TRAVESSA NESTOR DE CASTRO,20:30
106015,TERMINAL SANTA FELICIDADE,21:05
101122,TRAVESSA NESTOR DE CASTRO,21:45
106015,TERMINAL SANTA FELICIDADE,22:15
101122,TRAVESSA NESTOR DE CASTRO,22:55
106015,TERMINAL SANTA FELICIDADE,23:25
101122,TRAVESSA NESTOR DE CASTRO,23:55
