Linha,633
Tabela,003
num,ponto,horario
106110,TERMINAL SITIO CERCADO,05:22
105710,TERMINAL PINHEIRINHO,05:48
106110,TERMINAL SITIO CERCADO,06:15
105710,TERMINAL PINHEIRINHO,06:47
106110,TERMINAL SITIO CERCADO,07:15
105710,TERMINAL PINHEIRINHO,07:49
106110,TERMINAL SITIO CERCADO,08:17
105710,TERMINAL PINHEIRINHO,08:49
106110,TERMINAL SITIO CERCADO,09:18
105710,TERMINAL PINHEIRINHO,09:47
106110,TERMINAL SITIO CERCADO,10:16
105710,TERMINAL PINHEIRINHO,10:45
106110,TERMINAL SITIO CERCADO,11:14
105710,TERMINAL PINHEIRINHO,11:43
106110,TERMINAL SITIO CERCADO,12:12
105710,TERMINAL PINHEIRINHO,12:41
106110,TERMINAL SITIO CERCADO,13:10
105710,TERMINAL PINHEIRINHO,13:39
106110,TERMINAL SITIO CERCADO,14:08
105710,TERMINAL PINHEIRINHO,14:37
106110,TERMINAL SITIO CERCADO,15:06
105710,TERMINAL PINHEIRINHO,15:35
106110,TERMINAL SITIO CERCADO,16:04
105710,TERMINAL PINHEIRINHO,16:41
106110,TERMINAL SITIO CERCADO,17:12
105710,TERMINAL PINHEIRINHO,17:45
106110,TERMINAL SITIO CERCADO,18:17
105710,TERMINAL PINHEIRINHO,18:51
106110,TERMINAL SITIO CERCADO,19:28
105710,TERMINAL PINHEIRINHO,19:58
106110,TERMINAL SITIO CERCADO,20:27
105710,TERMINAL PINHEIRINHO,20:56
106110,TERMINAL SITIO CERCADO,21:25
105710,TERMINAL PINHEIRINHO,21:54
106110,TERMINAL SITIO CERCADO,22:23
105710,TERMINAL PINHEIRINHO,22:52
106110,TERMINAL SITIO CERCADO,23:22
105710,TERMINAL PINHEIRINHO,23:51
