Linha,020
Tabela,003
num,ponto,horario
104406,TERMINAL CABRAL,05:20
104706,TERMINAL CAPAO DA IMBUIA,05:43
105512,TERMINAL HAUER,06:06
104805,TERMINAL CAPAO RASO,06:26
104501,TERMINAL CAMPINA DO SIQUEIRA,06:53
104406,TERMINAL CABRAL,07:35
104706,TERMINAL CAPAO DA IMBUIA,08:03
105512,TERMINAL HAUER,08:27
104805,TERMINAL CAPAO RASO,08:45
104501,TERMINAL CAMPINA DO SIQUEIRA,09:13
104406,TERMINAL CABRAL,09:55
104706,TERMINAL CAPAO DA IMBUIA,10:23
105512,TERMINAL HAUER,10:47
104805,TERMINAL CAPAO RASO,11:05
104501,TERMINAL CAMPINA DO SIQUEIRA,11:33
104406,TERMINAL CABRAL,12:15
104706,TERMINAL CAPAO DA IMBUIA,12:43
105512,TERMINAL HAUER,13:07
104805,TERMINAL CAPAO RASO,13:25
104501,TERMINAL CAMPINA DO SIQUEIRA,13:53
104406,TERMINAL CABRAL,14:35
104706,TERMINAL CAPAO DA IMBUIA,15:03
105512,TERMINAL HAUER,15:27
104805,TERMINAL CAPAO RASO,15:45
104501,TERMINAL CAMPINA DO SIQUEIRA,16:13
104406,TERMINAL CABRAL,16:55
104706,TERMINAL CAPAO DA IMBUIA,17:23
105512,TERMINAL HAUER,17:47
104805,TERMINAL CAPAO RASO,18:05
104501,TERMINAL CAMPINA DO SIQUEIRA,18:33
104406,TERMINAL CABRAL,19:17
104706,TERMINAL CAPAO DA IMBUIA,19:45
105512,TERMINAL HAUER,20:09
104805,TERMINAL CAPAO RASO,20:27
104501,TERMINAL CAMPINA DO SIQUEIRA,20:55
104406,TERMINAL CABRAL,21:39
104706,TERMINAL CAPAO DA IMBUIA,22:07
105512,TERMINAL HAUER,22:31
104805,TERMINAL CAPAO RASO,22:49
104501,TERMINAL CAMPINA DO SIQUEIRA,23:17
104406,TERMINAL CABRAL,00:02
