Linha,020
Tabela,002
num,ponto,horario
104706,TERMINAL CAPAO DA IMBUIA,05:15
105512,TERMINAL HAUER,05:37
104805,TERMINAL CAPAO RASO,06:00
104501,TERMINAL CAMPINA DO SIQUEIRA,06:26
104406,TERMINAL CABRAL,07:07
104706,TERMINAL CAPAO DA IMBUIA,07:35
105512,TERMINAL HAUER,07:59
104805,TERMINAL CAPAO RASO,08:17
104501,TERMINAL CAMPINA DO SIQUEIRA,08:45
104406,TERMINAL CABRAL,09:27
104706,TERMINAL CAPAO DA IMBUIA,09:55
105512,TERMINAL HAUER,10:19
104805,TERMINAL CAPAO RASO,10:37
104501,TERMINAL CAMPINA DO SIQUEIRA,11:05
104406,TERMINAL CABRAL,11:47
104706,TERMINAL CAPAO DA IMBUIA,12:15
105512,TERMINAL HAUER,12:39
104805,TERMINAL CAPAO RASO,12:57
104501,TERMINAL CAMPINA DO SIQUEIRA,13:25
104406,TERMINAL CABRAL,14:07
104706,TERMINAL CAPAO DA IMBUIA,14:35
105512,TERMINAL HAUER,14:59
104805,TERMINAL CAPAO RASO,15:17
104501,TERMINAL CAMPINA DO SIQUEIRA,15:45
104406,TERMINAL CABRAL,16:27
104706,TERMINAL CAPAO DA IMBUIA,16:55
105512,TERMINAL HAUER,17:19
104805,TERMINAL CAPAO RASO,17:37
104501,TERMINAL CAMPINA DO SIQUEIRA,18:05
104406,TERMINAL CABRAL,18:48
104706,TERMINAL CAPAO DA IMBUIA,19:16
105512,TERMINAL HAUER,19:40
104805,TERMINAL CAPAO RASO,19:58
104501,TERMINAL CAMPINA DO SIQUEIRA,20:26
104406,TERMINAL CABRAL,21:10
104706,TERMINAL CAPAO DA IMBUIA,21:38
105512,TERMINAL HAUER,22:02
104805,TERMINAL CAPAO RASO,22:20
104501,TERMINAL CAMPINA DO SIQUEIRA,22:48
104406,TERMINAL CABRAL,23:32
104706,TERMINAL CAPAO DA IMBUIA,23:58
105512,TERMINAL HAUER,00:16
