Linha,021
Tabela,004
num,ponto,horario
104819,TERMINAL CAPAO RASO,05:15
105511,TERMINAL HAUER,05:40
104703,TERMINAL CAPAO DA IMBUIA,06:02
104405,TERMINAL CABRAL,06:31
104506,TERMINAL CAMPINA DO SIQUEIRA,07:15
104819,TERMINAL CAPAO RASO,07:57
105511,TERMINAL HAUER,08:23
104703,TERMINAL CAPAO DA IMBUIA,08:46
104405,TERMINAL CABRAL,09:16
104506,TERMINAL CAMPINA DO SIQUEIRA,10:01
104819,TERMINAL CAPAO RASO,10:41
105511,TERMINAL HAUER,11:06
104703,TERMINAL CAPAO DA IMBUIA,11:30
104405,TERMINAL CABRAL,12:00
104506,TERMINAL CAMPINA DO SIQUEIRA,12:45
104819,TERMINAL CAPAO RASO,13:25
105511,TERMINAL HAUER,13:50
104703,TERMINAL CAPAO DA IMBUIA,14:14
104405,TERMINAL CABRAL,14:44
104506,TERMINAL CAMPINA DO SIQUEIRA,15:29
104819,TERMINAL CAPAO RASO,16:09
105511,TERMINAL HAUER,16:34
104703,TERMINAL CAPAO DA IMBUIA,16:58
104405,TERMINAL CABRAL,17:29
104506,TERMINAL CAMPINA DO SIQUEIRA,18:15
104819,TERMINAL CAPAO RASO,18:56
105511,TERMINAL HAUER,19:21
104703,TERMINAL CAPAO DA IMBUIA,19:41
104405,TERMINAL CABRAL,20:04
104506,TERMINAL CAMPINA DO SIQUEIRA,20:39
104819,TERMINAL CAPAO RASO,21:06
105511,TERMINAL HAUER,21:28
104703,TERMINAL CAPAO DA IMBUIA,21:48
104405,TERMINAL CABRAL,22:13
104506,TERMINAL CAMPINA DO SIQUEIRA,22:49
104819,TERMINAL CAPAO RASO,23:16
105511,TERMINAL HAUER,23:44
104703,TERMINAL CAPAO DA IMBUIA,00:06
