Linha,021
Tabela,012-1
num,ponto,horario
104703,TERMINAL CAPAO DA IMBUIA,05:08
104405,TERMINAL CABRAL,05:33
104506,TERMINAL CAMPINA DO SIQUEIRA,06:16
104819,TERMINAL CAPAO RASO,06:59
105511,TERMINAL HAUER,07:24
104703,TERMINAL CAPAO DA IMBUIA,07:46
104405,TERMINAL CABRAL,08:16
