Linha,023
Tabela,005
num,ponto,horario
109117,TERMINAL CAPAO DA IMBUIA,06:08
109083,TERMINAL CABRAL,06:33
109167,TERMINAL CAMPINA DO SIQUEIRA,06:59
109089,TERMINAL PORTAO,07:16
109093,TERMINAL CAPAO RASO,07:21
109109,TERMINAL HAUER,07:38
109117,TERMINAL CAPAO DA IMBUIA,07:58
109083,TERMINAL CABRAL,08:20
109167,TERMINAL CAMPINA DO SIQUEIRA,08:48
109089,TERMINAL PORTAO,09:05
109093,TERMINAL CAPAO RASO,09:10
109109,TERMINAL HAUER,09:27
109117,TERMINAL CAPAO DA IMBUIA,09:45
109083,TERMINAL CABRAL,10:08
109167,TERMINAL CAMPINA DO SIQUEIRA,10:40
109089,TERMINAL PORTAO,10:56
109093,TERMINAL CAPAO RASO,11:02
109109,TERMINAL HAUER,11:19
109117,TERMINAL CAPAO DA IMBUIA,11:39
109083,TERMINAL CABRAL,12:03
109167,TERMINAL CAMPINA DO SIQUEIRA,12:35
109089,TERMINAL PORTAO,12:51
109093,TERMINAL CAPAO RASO,12:57
109109,TERMINAL HAUER,13:14
109117,TERMINAL CAPAO DA IMBUIA,13:34
109083,TERMINAL CABRAL,13:58
109167,TERMINAL CAMPINA DO SIQUEIRA,14:30
109089,TERMINAL PORTAO,14:46
109093,TERMINAL CAPAO RASO,14:52
109109,TERMINAL HAUER,15:09
109117,TERMINAL CAPAO DA IMBUIA,15:29
109083,TERMINAL CABRAL,15:53
109167,TERMINAL CAMPINA DO SIQUEIRA,16:25
109089,TERMINAL PORTAO,16:41
109093,TERMINAL CAPAO RASO,16:47
109109,TERMINAL HAUER,17:04
109117,TERMINAL CAPAO DA IMBUIA,17:24
109083,TERMINAL CABRAL,17:48
109167,TERMINAL CAMPINA DO SIQUEIRA,18:20
109089,TERMINAL PORTAO,18:36
109093,TERMINAL CAPAO RASO,18:42
109109,TERMINAL HAUER,18:59
109117,TERMINAL CAPAO DA IMBUIA,19:20
109083,TERMINAL CABRAL,19:44
109167,TERMINAL CAMPINA DO SIQUEIRA,20:15
109089,TERMINAL PORTAO,20:34
109093,TERMINAL CAPAO RASO,20:39
109109,TERMINAL HAUER,20:56
109117,TERMINAL CAPAO DA IMBUIA,21:15
109083,TERMINAL CABRAL,21:37
109167,TERMINAL CAMPINA DO SIQUEIRA,22:04
109089,TERMINAL PORTAO,22:18
109093,TERMINAL CAPAO RASO,22:23
109109,TERMINAL HAUER,22:40
109117,TERMINAL CAPAO DA IMBUIA,22:58
109083,TERMINAL CABRAL,23:20
109167,TERMINAL CAMPINA DO SIQUEIRA,23:46
109089,TERMINAL PORTAO,00:00
