Linha,023
Tabela,006
num,ponto,horario
109109,TERMINAL HAUER,06:06
109117,TERMINAL CAPAO DA IMBUIA,06:20
109083,TERMINAL CABRAL,06:43
109167,TERMINAL CAMPINA DO SIQUEIRA,07:09
109089,TERMINAL PORTAO,07:26
109093,TERMINAL CAPAO RASO,07:31
109109,TERMINAL HAUER,07:48
109117,TERMINAL CAPAO DA IMBUIA,08:08
109083,TERMINAL CABRAL,08:31
109167,TERMINAL CAMPINA DO SIQUEIRA,09:00
109089,TERMINAL PORTAO,09:18
109093,TERMINAL CAPAO RASO,09:23
109109,TERMINAL HAUER,09:40
109117,TERMINAL CAPAO DA IMBUIA,10:00
109083,TERMINAL CABRAL,10:24
109167,TERMINAL CAMPINA DO SIQUEIRA,10:56
109089,TERMINAL PORTAO,11:12
109093,TERMINAL CAPAO RASO,11:18
109109,TERMINAL HAUER,11:35
109117,TERMINAL CAPAO DA IMBUIA,11:55
109083,TERMINAL CABRAL,12:19
109167,TERMINAL CAMPINA DO SIQUEIRA,12:51
109089,TERMINAL PORTAO,13:07
109093,TERMINAL CAPAO RASO,13:13
109109,TERMINAL HAUER,13:30
109117,TERMINAL CAPAO DA IMBUIA,13:50
109083,TERMINAL CABRAL,14:14
109167,TERMINAL CAMPINA DO SIQUEIRA,14:46
109089,TERMINAL PORTAO,15:02
109093,TERMINAL CAPAO RASO,15:08
109109,TERMINAL HAUER,15:25
109117,TERMINAL CAPAO DA IMBUIA,15:45
109083,TERMINAL CABRAL,16:09
109167,TERMINAL CAMPINA DO SIQUEIRA,16:41
109089,TERMINAL PORTAO,16:57
109093,TERMINAL CAPAO RASO,17:03
109109,TERMINAL HAUER,17:20
109117,TERMINAL CAPAO DA IMBUIA,17:40
109083,TERMINAL CABRAL,18:04
109167,TERMINAL CAMPINA DO SIQUEIRA,18:37
109089,TERMINAL PORTAO,18:53
109093,TERMINAL CAPAO RASO,18:59
109109,TERMINAL HAUER,19:16
109117,TERMINAL CAPAO DA IMBUIA,19:35
109083,TERMINAL CABRAL,19:58
109167,TERMINAL CAMPINA DO SIQUEIRA,20:27
